# Parameter binning output: param, bin_idx, loglik_sum
  7  52                 Infinity
  7  53                 Infinity
  7  54                 Infinity
  7  55                 Infinity
  7  56                 Infinity
  7  57                 Infinity
  7  58                 Infinity
  7  59                 Infinity
  7  60                 Infinity
  7  61                 Infinity
  7  62                 Infinity
  7  63                 Infinity
  7  64                 Infinity
  7  65                 Infinity
  7  66                 Infinity
  7  67                 Infinity
  7  68                 Infinity
  7  69                 Infinity
  7  70                 Infinity
  7  71                 Infinity
  7  72                 Infinity
  7  73                 Infinity
  7  74                 Infinity
  7  75                 Infinity
  7  76                 Infinity
  7  77                 Infinity
  7  78                 Infinity
  7  79                 Infinity
  7  80                 Infinity
  7  81                 Infinity
  7  82                 Infinity
  7  83                 Infinity
  7  84                 Infinity
  7  85                 Infinity
  7  86                 Infinity
  7  87                 Infinity
  7  88                 Infinity
  7  89                 Infinity
  7  90                 Infinity
  7  91     1.56947161797513+300
  7  92                 Infinity
  7  93                 Infinity
  7  94                 Infinity
  7  95                 Infinity
  7  96     1.59711705254505+225
  7  97     8.10169602423202+224
  7  98     7.06793042344427E+88
  7  99     0.00000000000000E+00
  7 100     0.00000000000000E+00
  8   1                 Infinity
  8   2                 Infinity
  8   3                 Infinity
  8   4                 Infinity
  8   5                 Infinity
  8   6                 Infinity
  8   7                 Infinity
  8   8                 Infinity
  8   9                 Infinity
  8  10                 Infinity
  8  11                 Infinity
  8  12                 Infinity
  8  13                 Infinity
  8  14                 Infinity
  8  15                 Infinity
  8  16                 Infinity
  8  17                 Infinity
  8  18                 Infinity
  8  19                 Infinity
  8  20                 Infinity
  8  21                 Infinity
  8  22                 Infinity
  8  23                 Infinity
  8  24                 Infinity
  8  25                 Infinity
  8  26                 Infinity
  8  27                 Infinity
  8  28                 Infinity
  8  29                 Infinity
  8  30                 Infinity
  8  31                 Infinity
  8  32                 Infinity
  8  33                 Infinity
  8  34                 Infinity
  8  35                 Infinity
  8  36                 Infinity
  8  37                 Infinity
  8  38                 Infinity
  8  39                 Infinity
  8  40                 Infinity
  8  41                 Infinity
  8  42                 Infinity
  8  43                 Infinity
  8  44                 Infinity
  8  45                 Infinity
  8  46                 Infinity
  8  47                 Infinity
  8  48                 Infinity
  8  49                 Infinity
  8  50                 Infinity
  8  51                 Infinity
  8  52                 Infinity
  8  53                 Infinity
  8  54                 Infinity
  8  55                 Infinity
  8  56                 Infinity
  8  57                 Infinity
  8  58                 Infinity
  8  59                 Infinity
  8  60                 Infinity
  8  61                 Infinity
  8  62                 Infinity
  8  63                 Infinity
  8  64                 Infinity
  8  65                 Infinity
  8  66                 Infinity
  8  67                 Infinity
  8  68                 Infinity
  8  69                 Infinity
  8  70                 Infinity
  8  71                 Infinity
  8  72     0.00000000000000E+00
  8  73     0.00000000000000E+00
  8  74     0.00000000000000E+00
  8  75     0.00000000000000E+00
  8  76     0.00000000000000E+00
  8  77     0.00000000000000E+00
  8  78     0.00000000000000E+00
  8  79     0.00000000000000E+00
  8  80     0.00000000000000E+00
  8  81     0.00000000000000E+00
  8  82     0.00000000000000E+00
  8  83     0.00000000000000E+00
  8  84     0.00000000000000E+00
  8  85     0.00000000000000E+00
  8  86     0.00000000000000E+00
  8  87     0.00000000000000E+00
  8  88     0.00000000000000E+00
  8  89     0.00000000000000E+00
  8  90     0.00000000000000E+00
  8  91     0.00000000000000E+00
  8  92     0.00000000000000E+00
  8  93     0.00000000000000E+00
  8  94     0.00000000000000E+00
  8  95     0.00000000000000E+00
  8  96     0.00000000000000E+00
  8  97     0.00000000000000E+00
  8  98     0.00000000000000E+00
  8  99     0.00000000000000E+00
  8 100     0.00000000000000E+00
  9   1                 Infinity
  9   2                 Infinity
  9   3                 Infinity
  9   4                 Infinity
  9   5                 Infinity
  9   6                 Infinity
  9   7                 Infinity
  9   8                 Infinity
  9   9                 Infinity
  9  10                 Infinity
  9  11                 Infinity
  9  12                 Infinity
  9  13                 Infinity
  9  14                 Infinity
  9  15                 Infinity
  9  16                 Infinity
  9  17                 Infinity
  9  18                 Infinity
  9  19                 Infinity
  9  20                 Infinity
  9  21                 Infinity
  9  22                 Infinity
  9  23                 Infinity
  9  24                 Infinity
  9  25                 Infinity
  9  26                 Infinity
  9  27                 Infinity
  9  28                 Infinity
  9  29                 Infinity
  9  30                 Infinity
  9  31                 Infinity
  9  32                 Infinity
  9  33                 Infinity
  9  34                 Infinity
  9  35                 Infinity
  9  36                 Infinity
  9  37                 Infinity
  9  38                 Infinity
  9  39                 Infinity
  9  40                 Infinity
  9  41                 Infinity
  9  42                 Infinity
  9  43                 Infinity
  9  44                 Infinity
  9  45                 Infinity
  9  46                 Infinity
  9  47                 Infinity
  9  48                 Infinity
  9  49                 Infinity
  9  50                 Infinity
  9  51                 Infinity
  9  52                 Infinity
  9  53                 Infinity
  9  54                 Infinity
  9  55                 Infinity
  9  56                 Infinity
  9  57                 Infinity
  9  58                 Infinity
  9  59                 Infinity
  9  60                 Infinity
  9  61                 Infinity
  9  62                 Infinity
  9  63                 Infinity
  9  64                 Infinity
  9  65                 Infinity
  9  66                 Infinity
  9  67                 Infinity
  9  68                 Infinity
  9  69                 Infinity
  9  70                 Infinity
  9  71                 Infinity
  9  72                 Infinity
  9  73                 Infinity
  9  74                 Infinity
  9  75                 Infinity
  9  76                 Infinity
  9  77                 Infinity
  9  78                 Infinity
  9  79                 Infinity
  9  80                 Infinity
  9  81                 Infinity
  9  82                 Infinity
  9  83                 Infinity
  9  84                 Infinity
  9  85                 Infinity
  9  86                 Infinity
  9  87                 Infinity
  9  88                 Infinity
  9  89                 Infinity
  9  90                 Infinity
  9  91                 Infinity
  9  92                 Infinity
  9  93                 Infinity
  9  94                 Infinity
  9  95                 Infinity
  9  96                 Infinity
  9  97                 Infinity
  9  98                 Infinity
